,gNB0,P0,gNB1,P1,gNB2,P2,gNB3,P3
0,0.0,-inf,0.0,-inf,7.2,-54.0,7.0,-58.3
1,0.0,-inf,0.0,-inf,0.0,-inf,5.0,-58.2
2,0.0,-inf,0.0,-inf,5.2,-53.7,4.8,-58.2
3,0.0,-inf,0.0,-inf,4.2,-54.0,0.0,-inf
4,0.0,-inf,0.0,-inf,4.2,-54.0,0.0,-inf
5,0.0,-inf,0.0,-inf,11.2,-54.0,0.0,-inf
6,0.0,-inf,0.0,-inf,11.2,-53.9,0.0,-inf
7,0.0,-inf,0.0,-inf,10.2,-53.7,0.0,-inf
8,0.0,-inf,0.0,-inf,0.0,-inf,9.8,-58.1
9,0.0,-inf,0.0,-inf,8.2,-53.7,7.8,-58.1
10,0.0,-inf,0.0,-inf,8.2,-53.9,7.8,-58.2
11,0.0,-inf,0.0,-inf,6.2,-54.0,5.8,-58.3
12,0.0,-inf,0.0,-inf,6.0,-54.1,5.8,-58.3
13,0.0,-inf,0.0,-inf,16.0,-54.0,15.8,-58.3
14,0.0,-inf,0.0,-inf,16.0,-54.0,15.8,-58.4
15,0.0,-inf,0.0,-inf,15.0,-53.9,0.0,-inf
16,0.0,-inf,0.0,-inf,15.0,-53.7,0.0,-inf
17,0.0,-inf,0.0,-inf,11.0,-53.7,10.8,-58.2
18,0.0,-inf,0.0,-inf,0.0,-inf,10.5,-58.2
19,0.0,-inf,0.0,-inf,8.0,-53.7,7.5,-58.2
20,0.0,-inf,0.0,-inf,8.0,-53.9,7.5,-58.2
21,0.0,-inf,0.0,-inf,5.0,-53.9,0.0,-inf
22,0.0,-inf,0.0,-inf,5.0,-54.0,0.0,-inf
23,0.0,-inf,0.0,-inf,12.0,-54.0,0.0,-inf
24,0.0,-inf,0.0,-inf,12.0,-54.1,0.0,-inf
25,0.0,-inf,0.0,-inf,11.0,-54.1,10.5,-58.2
26,0.0,-inf,0.0,-inf,11.0,-54.0,10.5,-58.2
27,0.0,-inf,0.0,-inf,0.0,-inf,7.5,-58.2
28,0.0,-inf,0.0,-inf,7.8,-53.8,7.5,-58.1
29,0.0,-inf,0.0,-inf,5.8,-53.7,5.5,-58.1
30,0.0,-inf,0.0,-inf,5.8,-53.8,5.5,-58.1
31,0.0,-inf,0.0,-inf,3.8,-53.8,0.0,-inf
32,0.0,-inf,0.0,-inf,3.8,-53.9,0.0,-inf
33,0.0,-inf,0.0,-inf,2.8,-53.9,0.0,-inf
34,0.0,-inf,0.0,-inf,2.8,-54.0,2.2,-58.2
35,0.0,-inf,0.0,-inf,1.8,-54.0,1.2,-58.2
36,0.0,-inf,0.0,-inf,0.0,-inf,1.2,-58.1
37,0.0,-inf,0.0,-inf,1.8,-53.7,1.2,-58.1
38,0.0,-inf,0.0,-inf,1.8,-53.8,1.2,-58.1
39,0.0,-inf,0.0,-inf,1.8,-54.0,1.2,-58.3
40,0.0,-inf,0.0,-inf,1.8,-54.1,0.0,-inf
41,0.0,-inf,0.0,-inf,1.8,-53.8,1.2,-58.2
42,0.0,-inf,0.0,-inf,1.8,-53.7,0.0,-inf
43,0.0,-inf,0.0,-inf,0.0,-inf,1.2,-58.3
44,0.0,-inf,0.0,-inf,0.0,-inf,1.2,-58.2
45,0.0,-inf,0.0,-inf,0.0,-inf,1.2,-58.1
46,0.0,-inf,0.0,-inf,1.5,-53.7,1.2,-58.2
47,0.0,-inf,0.0,-inf,1.5,-53.9,1.2,-58.3
48,0.0,-inf,0.0,-inf,1.5,-54.0,1.2,-58.2
49,0.0,-inf,0.0,-inf,1.5,-53.7,1.0,-58.2
50,0.0,-inf,0.0,-inf,1.5,-53.8,0.0,-inf
51,0.0,-inf,0.0,-inf,1.5,-54.0,0.0,-inf
52,0.0,-inf,0.0,-inf,1.5,-53.7,0.0,-inf
53,0.0,-inf,0.0,-inf,0.0,-inf,1.0,-58.2
54,0.0,-inf,0.0,-inf,1.5,-54.0,1.0,-58.4
55,0.0,-inf,0.0,-inf,12.5,-54.0,12.0,-58.3
56,0.0,-inf,0.0,-inf,12.5,-53.8,12.0,-58.1
57,0.0,-inf,0.0,-inf,12.5,-54.0,0.0,-inf
58,0.0,-inf,0.0,-inf,12.5,-53.9,12.0,-58.3
59,0.0,-inf,0.0,-inf,9.5,-53.7,0.0,-inf
60,0.0,-inf,0.0,-inf,9.5,-54.0,0.0,-inf
61,0.0,-inf,0.0,-inf,6.5,-53.9,0.0,-inf
62,0.0,-inf,0.0,-inf,0.0,-inf,6.0,-58.2
