,gNB0,P0,gNB1,P1,gNB2,P2,gNB3,P3
0,0.0,-inf,0.0,-inf,2.0,-48.4,1.8,-50.1
1,0.0,-inf,0.0,-inf,0.8,-48.5,1.8,-50.0
2,0.0,-inf,0.0,-inf,1.8,-47.2,1.8,-50.3
3,0.0,-inf,0.0,-inf,0.5,-49.4,2.0,-50.1
4,0.0,-inf,0.0,-inf,0.8,-48.0,2.0,-50.0
5,0.0,-inf,0.0,-inf,1.8,-47.8,2.0,-50.1
6,0.0,-inf,0.0,-inf,2.2,-49.3,2.0,-50.0
7,0.0,-inf,0.0,-inf,1.5,-46.5,2.0,-50.3
8,0.0,-inf,0.0,-inf,2.2,-49.4,2.0,-50.0
9,0.0,-inf,0.0,-inf,0.8,-48.0,2.0,-50.0
10,0.0,-inf,0.0,-inf,1.5,-46.5,2.0,-50.3
11,0.0,-inf,0.0,-inf,2.0,-47.9,2.0,-50.1
12,0.0,-inf,0.0,-inf,2.2,-48.9,2.0,-50.0
13,0.0,-inf,0.0,-inf,2.2,-49.3,2.0,-50.2
14,0.0,-inf,0.0,-inf,0.8,-48.3,2.0,-50.2
15,0.0,-inf,0.0,-inf,1.2,-46.6,2.0,-49.9
16,0.0,-inf,0.0,-inf,2.0,-48.6,2.0,-50.1
17,0.0,-inf,0.0,-inf,1.0,-48.1,2.0,-50.0
18,0.0,-inf,0.0,-inf,2.2,-48.9,2.0,-50.1
19,0.0,-inf,0.0,-inf,2.0,-48.2,2.0,-50.0
20,0.0,-inf,0.0,-inf,2.0,-47.4,2.0,-50.1
21,0.0,-inf,0.0,-inf,1.5,-47.1,2.0,-50.2
22,0.0,-inf,0.0,-inf,1.5,-46.5,2.0,-50.1
23,0.0,-inf,0.0,-inf,1.0,-47.6,2.0,-50.2
24,0.0,-inf,0.0,-inf,0.8,-48.9,2.0,-50.0
25,0.0,-inf,0.0,-inf,2.2,-48.7,2.0,-50.2
26,0.0,-inf,0.0,-inf,1.8,-46.6,2.0,-49.9
27,0.0,-inf,0.0,-inf,1.5,-46.7,2.0,-50.0
28,0.0,-inf,0.0,-inf,1.5,-46.4,2.0,-49.9
29,0.0,-inf,0.0,-inf,1.5,-46.7,2.0,-50.1
30,0.0,-inf,0.0,-inf,1.5,-46.4,2.0,-50.0
31,0.0,-inf,0.0,-inf,1.5,-46.5,2.0,-50.2
