,gNB0,P0,gNB1,P1,gNB2,P2,gNB3,P3
0,0.0,-inf,0.0,-49.0,-1.0,-57.0,-1.0,-52.7
1,0.0,-inf,0.0,-49.1,0.0,-inf,-1.0,-52.5
2,0.0,-inf,0.0,-49.3,-2.0,-57.3,-1.0,-52.4
3,0.0,-inf,-1.0,-49.4,0.0,-inf,-1.0,-52.3
4,0.0,-inf,-1.0,-49.4,-2.0,-56.3,-1.0,-52.3
5,-1.0,-53.3,-1.0,-49.4,-2.0,-55.8,-1.0,-52.1
6,0.0,-inf,-1.0,-49.5,-2.0,-55.7,-1.0,-52.1
7,-1.0,-53.2,-1.0,-49.4,-2.0,-55.6,-1.0,-52.2
8,0.0,-inf,-1.0,-49.2,0.0,-inf,-1.0,-52.3
9,0.0,-inf,-1.0,-49.3,-2.0,-56.0,-1.0,-52.5
10,0.0,-inf,-1.0,-48.8,0.0,-inf,-1.0,-52.5
11,0.0,-inf,-1.0,-48.6,-2.0,-56.2,-1.0,-52.7
12,0.0,-inf,0.0,-48.7,0.0,-inf,0.0,-53.0
13,0.0,-inf,0.0,-49.3,-1.0,-56.0,-1.0,-53.0
14,-1.0,-52.6,0.0,-49.2,0.0,-inf,-1.0,-52.8
15,0.0,-inf,0.0,-49.0,0.0,-inf,-1.0,-52.4
16,-1.0,-52.7,0.0,-49.4,0.0,-inf,-1.0,-52.5
17,0.0,-inf,-1.0,-49.7,0.0,-inf,-1.0,-52.2
18,-1.0,-52.7,-1.0,-49.6,-2.0,-56.1,-1.0,-52.2
19,0.0,-inf,-1.0,-48.9,0.0,-inf,-1.0,-52.2
20,0.0,-inf,-1.0,-49.1,-2.0,-56.5,-1.0,-52.1
21,0.0,-inf,-1.0,-48.7,0.0,-inf,-1.0,-52.2
22,0.0,-inf,-1.0,-49.5,-2.0,-55.5,-1.0,-52.2
23,0.0,-inf,-1.0,-48.5,0.0,-inf,-1.0,-52.5
24,0.0,-inf,-1.0,-48.5,0.0,-inf,-1.0,-52.5
25,-2.0,-53.5,-1.0,-49.2,-2.0,-55.6,-1.0,-52.6
26,0.0,-inf,0.0,-49.0,0.0,-inf,0.0,-52.9
27,0.0,-inf,0.0,-48.6,-1.0,-56.7,-1.0,-53.2
28,0.0,-inf,0.0,-49.0,0.0,-inf,-1.0,-52.8
29,0.0,-inf,0.0,-49.3,-1.0,-56.7,-1.0,-52.7
30,0.0,-inf,0.0,-48.8,0.0,-inf,-1.0,-52.4
31,0.0,-inf,0.0,-49.5,-2.0,-56.9,-1.0,-52.4
32,-1.0,-52.8,-1.0,-49.6,0.0,-inf,-1.0,-52.3
33,0.0,-inf,-1.0,-49.0,0.0,-inf,-1.0,-52.0
34,-1.0,-53.2,-1.0,-49.0,-2.0,-56.1,-1.0,-52.0
35,0.0,-inf,-1.0,-49.0,-2.0,-55.5,-1.0,-52.1
36,0.0,-inf,-1.0,-48.6,-2.0,-56.3,-1.0,-52.3
37,0.0,-inf,-1.0,-48.7,0.0,-inf,-1.0,-52.2
38,0.0,-inf,-1.0,-48.9,-2.0,-55.6,-1.0,-52.4
39,0.0,-inf,-1.0,-48.5,0.0,-inf,-1.0,-52.5
40,0.0,-inf,0.0,-49.1,-1.0,-55.8,0.0,-52.8
41,-1.0,-53.1,0.0,-49.3,0.0,-inf,0.0,-53.1
42,0.0,-inf,0.0,-49.1,0.0,-inf,-1.0,-52.9
43,-1.0,-53.0,0.0,-49.0,-1.0,-56.5,-1.0,-52.7
44,0.0,-inf,0.0,-49.2,0.0,-inf,-1.0,-52.5
45,0.0,-inf,0.0,-49.2,0.0,-inf,-1.0,-52.5
46,0.0,-inf,0.0,-49.5,0.0,-inf,-1.0,-52.3
47,0.0,-inf,-1.0,-49.8,-2.0,-56.2,-1.0,-52.2
48,0.0,-inf,-1.0,-48.9,0.0,-inf,-1.0,-52.2
49,0.0,-inf,-1.0,-49.0,-2.0,-56.3,-1.0,-52.0
50,0.0,-inf,-1.0,-48.8,-2.0,-55.8,-1.0,-52.1
