,gNB0,P0,gNB1,P1,gNB2,P2,gNB3,P3
0,0.0,-inf,0.0,-inf,1.5,-50.1,1.6,-52.8
1,0.0,-inf,0.0,-inf,1.1,-49.3,1.6,-52.8
2,0.0,-inf,0.0,-inf,0.9,-49.5,1.8,-52.7
3,0.0,-inf,0.0,-inf,0.8,-49.9,0.0,-inf
4,0.0,-inf,0.0,-inf,0.8,-50.2,1.8,-52.9
5,0.0,-inf,0.0,-inf,0.8,-50.3,1.8,-52.8
6,0.0,-inf,0.0,-inf,0.6,-50.9,1.8,-52.8
7,0.0,-inf,0.0,-inf,0.0,-inf,1.8,-52.7
8,0.0,-inf,0.0,-inf,0.0,-inf,1.9,-52.6
9,0.0,-inf,0.0,-inf,0.0,-inf,1.9,-52.8
10,0.0,-inf,0.0,-inf,0.6,-51.9,1.9,-52.9
11,0.0,-inf,0.0,-inf,0.6,-51.6,1.9,-52.8
12,0.0,-inf,0.0,-inf,0.0,-inf,1.9,-52.7
13,0.0,-inf,0.0,-inf,2.2,-51.8,1.9,-52.6
14,0.0,-inf,0.0,-inf,2.1,-51.7,2.0,-52.7
15,0.0,-inf,0.0,-inf,2.1,-51.3,2.0,-52.9
16,0.0,-inf,0.0,-inf,2.2,-51.7,0.0,-inf
17,0.0,-inf,0.0,-inf,0.0,-inf,2.0,-52.7
18,0.0,-inf,0.0,-inf,1.0,-50.2,2.0,-52.6
19,0.0,-inf,0.0,-inf,2.2,-51.8,2.1,-52.9
20,0.0,-inf,0.0,-inf,1.2,-49.9,2.1,-52.8
21,0.0,-inf,0.0,-inf,0.0,-inf,2.1,-52.7
22,0.0,-inf,0.0,-inf,2.2,-51.0,2.1,-52.9
23,0.0,-inf,0.0,-inf,2.0,-49.8,2.1,-52.7
24,0.0,-inf,0.0,-inf,1.5,-49.3,2.2,-52.9
25,0.0,-inf,0.0,-inf,1.1,-50.7,2.2,-52.8
26,0.0,-inf,0.0,-inf,0.0,-inf,2.2,-52.6
27,0.0,-inf,0.0,-inf,2.5,-51.8,2.2,-52.9
28,0.0,-inf,0.0,-inf,2.4,-50.7,2.2,-52.7
29,0.0,-inf,0.0,-inf,2.0,-49.4,2.4,-52.8
30,0.0,-inf,0.0,-inf,1.4,-50.2,2.4,-52.8
31,0.0,-inf,0.0,-inf,0.0,-inf,2.4,-52.6
32,0.0,-inf,0.0,-inf,2.5,-50.9,2.4,-52.9
33,0.0,-inf,0.0,-inf,1.4,-50.4,2.4,-52.8
34,0.0,-inf,0.0,-inf,2.8,-51.7,2.5,-52.6
35,0.0,-inf,0.0,-inf,1.4,-50.6,0.0,-inf
36,0.0,-inf,0.0,-inf,2.5,-50.9,2.5,-52.8
37,0.0,-inf,0.0,-inf,1.1,-52.2,2.5,-52.6
38,0.0,-inf,0.0,-inf,1.6,-50.0,2.5,-52.8
39,0.0,-inf,0.0,-inf,2.5,-50.6,0.0,-inf
40,0.0,-inf,0.0,-inf,2.9,-51.9,2.6,-52.8
41,0.0,-inf,0.0,-inf,1.2,-51.9,2.6,-52.6
42,0.0,-inf,0.0,-inf,0.6,-50.3,1.6,-52.9
43,0.0,-inf,0.0,-inf,1.5,-50.0,0.0,-inf
44,0.0,-inf,0.0,-inf,0.0,-inf,1.6,-52.7
45,0.0,-inf,0.0,-inf,0.8,-50.2,1.8,-52.6
46,0.0,-inf,0.0,-inf,2.0,-51.8,1.8,-52.9
47,0.0,-inf,0.0,-inf,0.9,-49.8,1.8,-52.8
48,0.0,-inf,0.0,-inf,2.1,-52.0,1.8,-52.6
49,0.0,-inf,0.0,-inf,1.2,-49.4,0.0,-inf
50,0.0,-inf,0.0,-inf,0.5,-51.8,1.9,-52.8
51,0.0,-inf,0.0,-inf,2.0,-51.0,1.9,-52.7
52,0.0,-inf,0.0,-inf,1.2,-49.5,0.0,-inf
53,0.0,-inf,0.0,-inf,0.0,-inf,1.9,-52.7
54,0.0,-inf,0.0,-inf,1.8,-49.9,0.0,-inf
55,0.0,-inf,0.0,-inf,0.6,-51.9,2.0,-52.8
56,0.0,-inf,0.0,-inf,1.6,-49.4,2.0,-52.8
57,0.0,-inf,0.0,-inf,0.6,-52.0,2.0,-52.6
58,0.0,-inf,0.0,-inf,1.2,-49.6,0.0,-inf
59,0.0,-inf,0.0,-inf,2.2,-51.4,2.0,-52.8
60,0.0,-inf,0.0,-inf,0.8,-52.0,2.1,-52.6
61,0.0,-inf,0.0,-inf,1.0,-50.7,2.1,-52.8
62,0.0,-inf,0.0,-inf,1.6,-49.4,0.0,-inf
63,0.0,-inf,0.0,-inf,2.1,-51.0,2.1,-52.8
64,0.0,-inf,0.0,-inf,2.5,-52.0,2.1,-52.6
65,0.0,-inf,0.0,-inf,0.9,-51.6,2.2,-52.8
66,0.0,-inf,0.0,-inf,1.2,-50.2,0.0,-inf
67,0.0,-inf,0.0,-inf,2.1,-50.1,2.2,-52.7
68,0.0,-inf,0.0,-inf,0.9,-52.1,2.2,-52.5
69,0.0,-inf,0.0,-inf,1.1,-51.3,2.2,-52.8
70,0.0,-inf,0.0,-inf,1.6,-49.5,2.4,-52.8
71,0.0,-inf,0.0,-inf,2.0,-49.6,2.4,-52.7
72,0.0,-inf,0.0,-inf,2.4,-50.3,2.4,-52.6
73,0.0,-inf,0.0,-inf,0.0,-inf,2.4,-52.7
74,0.0,-inf,0.0,-inf,1.4,-50.9,2.4,-52.8
75,0.0,-inf,0.0,-inf,2.8,-52.1,2.4,-52.8
76,0.0,-inf,0.0,-inf,2.5,-50.8,0.0,-inf
77,0.0,-inf,0.0,-inf,2.5,-50.8,2.5,-52.8
78,0.0,-inf,0.0,-inf,2.8,-51.4,2.5,-52.7
79,0.0,-inf,0.0,-inf,1.2,-52.2,2.5,-52.8
80,0.0,-inf,0.0,-inf,1.4,-50.9,2.5,-52.7
81,0.0,-inf,0.0,-inf,2.1,-49.5,2.6,-52.8
82,0.0,-inf,0.0,-inf,2.6,-50.2,2.6,-52.6
83,0.0,-inf,0.0,-inf,2.9,-51.6,2.6,-52.7
84,0.0,-inf,0.0,-inf,2.0,-52.0,1.6,-52.7
85,0.0,-inf,0.0,-inf,0.4,-51.9,1.8,-52.8
86,0.0,-inf,0.0,-inf,0.0,-inf,1.8,-52.5
87,0.0,-inf,0.0,-inf,1.9,-51.5,1.8,-52.9
88,0.0,-inf,0.0,-inf,1.2,-49.4,1.8,-52.8
