,gNB0,P0,gNB1,P1,gNB2,P2,gNB3,P3
0,0.0,-inf,0.0,-inf,1.8,-52.6,2.3,-55.7
1,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf
2,0.0,-inf,0.0,-inf,1.8,-52.7,2.3,-55.8
3,0.0,-inf,0.0,-inf,1.8,-52.3,2.4,-55.6
4,0.0,-inf,0.0,-inf,1.9,-52.5,0.0,-inf
5,0.0,-inf,0.0,-inf,1.9,-52.4,2.4,-55.6
6,0.0,-inf,0.0,-inf,1.9,-52.5,0.0,-inf
7,0.0,-inf,0.0,-inf,1.9,-52.5,2.5,-55.7
8,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf
9,0.0,-inf,0.0,-inf,0.0,-inf,1.5,-55.8
10,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf
11,0.0,-inf,0.0,-inf,0.0,-inf,1.6,-55.8
12,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf
13,0.0,-inf,0.0,-inf,0.0,-inf,1.6,-55.7
14,0.0,-inf,0.0,-inf,1.1,-52.3,1.7,-55.7
15,0.0,-inf,0.0,-inf,1.1,-52.6,1.7,-55.7
16,0.0,-inf,0.0,-inf,1.2,-52.3,1.7,-55.7
17,0.0,-inf,0.0,-inf,1.2,-52.6,1.8,-55.7
18,0.0,-inf,0.0,-inf,1.2,-52.4,1.8,-55.8
19,0.0,-inf,0.0,-inf,1.2,-52.6,1.8,-55.7
20,0.0,-inf,0.0,-inf,1.3,-52.4,1.8,-55.9
21,0.0,-inf,0.0,-inf,1.3,-52.5,1.9,-55.7
22,0.0,-inf,0.0,-inf,1.4,-52.5,1.9,-55.8
23,0.0,-inf,0.0,-inf,1.4,-52.4,1.9,-55.6
24,0.0,-inf,0.0,-inf,1.4,-52.6,1.9,-55.8
25,0.0,-inf,0.0,-inf,1.4,-52.3,1.9,-55.6
26,0.0,-inf,0.0,-inf,1.4,-52.6,0.0,-inf
27,0.0,-inf,0.0,-inf,1.5,-52.3,2.1,-55.6
28,0.0,-inf,0.0,-inf,1.5,-52.6,0.0,-inf
29,0.0,-inf,0.0,-inf,1.6,-52.4,2.1,-55.8
30,0.0,-inf,0.0,-inf,1.6,-52.6,2.1,-55.7
31,0.0,-inf,0.0,-inf,1.6,-52.6,0.0,-inf
