,gNB0,P0,gNB1,P1,gNB2,P2,gNB3,P3
1813,0.0,-inf,-89.0,-53.7,-88.0,-54.6,-88.0,-60.0
1814,-89.0,-56.4,-89.0,-55.2,-89.0,-56.9,0.0,-inf
1815,-89.0,-54.7,-89.0,-54.8,-89.0,-57.2,-89.0,-59.6
1816,-91.0,-53.3,-91.0,-55.5,-90.0,-55.6,0.0,-inf
1817,-90.0,-52.3,-90.0,-56.6,-89.0,-53.9,-89.0,-59.2
1818,-90.0,-52.8,-90.0,-56.6,-90.0,-54.6,0.0,-inf
1819,-90.0,-52.8,-90.0,-56.2,-90.0,-53.4,-90.0,-60.8
1820,-90.0,-52.4,-90.0,-55.0,-90.0,-52.5,0.0,-inf
1821,-91.0,-53.1,0.0,-inf,-90.0,-53.0,-90.0,-59.3
1822,-91.0,-53.4,0.0,-inf,-90.0,-54.3,-90.0,-59.5
1823,-91.0,-55.0,-91.0,-56.7,-91.0,-54.5,-90.0,-59.9
1824,-91.0,-56.6,0.0,-inf,-91.0,-55.7,-91.0,-60.8
1825,-93.0,-55.0,-92.0,-55.0,-92.0,-57.2,0.0,-inf
1826,-91.0,-55.3,-92.0,-54.5,-91.0,-57.8,-91.0,-59.0
1827,-91.0,-57.6,-92.0,-54.6,-92.0,-56.4,0.0,-inf
1828,-92.0,-58.8,-92.0,-53.7,-91.0,-55.2,-91.0,-60.3
1829,-93.0,-57.4,-92.0,-53.9,-92.0,-56.9,0.0,-inf
1830,-93.0,-54.8,0.0,-inf,-92.0,-55.1,-92.0,-59.7
1831,-93.0,-54.3,-93.0,-54.5,-92.0,-52.7,0.0,-inf
1832,0.0,-inf,-93.0,-56.7,-92.0,-54.2,-92.0,-59.3
1833,-93.0,-55.1,0.0,-inf,-93.0,-54.4,-92.0,-60.4
1834,-94.0,-57.6,-93.0,-54.3,-93.0,-57.3,-93.0,-60.5
1835,-94.0,-55.4,-93.0,-55.2,-93.0,-56.4,-93.0,-59.3
1836,-93.0,-54.6,-94.0,-54.1,-93.0,-53.3,-93.0,-59.4
1837,-94.0,-53.5,-94.0,-56.0,-93.0,-53.7,-93.0,-59.7
1838,-94.0,-52.9,-94.0,-57.0,-94.0,-54.2,0.0,-inf
1839,-94.0,-56.4,-94.0,-55.3,-94.0,-56.5,-94.0,-60.7
1840,-95.0,-55.0,-94.0,-55.3,-94.0,-58.4,-94.0,-59.7
1841,-94.0,-54.9,-95.0,-54.2,-94.0,-56.4,-94.0,-59.1
1842,0.0,-inf,-95.0,-53.5,-94.0,-54.0,-94.0,-59.5
1843,-95.0,-56.3,-95.0,-54.3,-95.0,-54.2,-94.0,-60.5
