,gNB0,P0,gNB1,P1,gNB2,P2,gNB3,P3
178,0.0,-inf,-98.0,-50.4,-98.0,-53.8,-99.0,-61.2
179,0.0,-inf,-99.0,-50.6,-99.0,-53.8,-100.0,-60.9
180,0.0,-inf,-99.0,-50.8,0.0,-inf,-100.0,-60.4
181,0.0,-inf,-100.0,-50.6,0.0,-inf,-101.0,-60.3
182,0.0,-inf,-100.0,-50.6,-100.0,-53.9,-101.0,-60.5
183,0.0,-inf,-101.0,-50.7,-101.0,-53.7,0.0,-inf
184,0.0,-inf,-101.0,-51.0,-101.0,-53.6,0.0,-inf
185,0.0,-inf,-102.0,-51.0,-102.0,-53.8,0.0,-inf
186,0.0,-inf,0.0,-inf,-102.0,-54.0,-103.0,-60.6
187,0.0,-inf,-103.0,-50.9,0.0,-inf,-104.0,-61.2
188,0.0,-inf,-103.0,-51.3,0.0,-inf,-104.0,-60.8
189,0.0,-inf,-104.0,-51.5,0.0,-inf,-105.0,-60.5
190,0.0,-inf,-105.0,-51.1,-104.0,-54.0,0.0,-inf
191,0.0,-inf,-106.0,-51.0,-105.0,-53.9,0.0,-inf
192,0.0,-inf,-106.0,-51.3,-105.0,-53.8,0.0,-inf
193,0.0,-inf,-107.0,-50.9,-106.0,-54.1,-107.0,-60.9
194,0.0,-inf,-107.0,-50.8,-106.0,-54.1,0.0,-inf
195,0.0,-inf,-108.0,-51.1,-107.0,-54.2,-108.0,-61.4
196,0.0,-inf,-108.0,-51.0,0.0,-inf,-108.0,-61.4
197,0.0,-inf,-109.0,-50.7,-108.0,-54.4,0.0,-inf
198,0.0,-inf,-109.0,-50.7,-108.0,-54.2,0.0,-inf
199,0.0,-inf,-110.0,-50.9,-109.0,-54.6,0.0,-inf
200,0.0,-inf,0.0,-inf,-109.0,-54.8,0.0,-inf
201,0.0,-inf,-111.0,-50.7,-110.0,-54.5,0.0,-inf
202,0.0,-inf,-111.0,-50.9,-111.0,-54.6,-112.0,-61.6
