,gNB0,P0,gNB1,P1,gNB2,P2,gNB3,P3
75,-57.0,-54.1,-56.0,-56.4,-54.0,-54.5,-55.0,-57.4
76,-56.0,-54.3,-56.0,-56.4,-55.0,-55.0,0.0,-inf
77,-61.0,-53.6,-60.0,-57.4,-59.0,-56.2,-60.0,-56.4
78,1987.0,-55.1,-61.0,-57.1,-59.0,-53.4,-60.0,-56.0
79,-1072.0,-52.3,-47.0,-56.0,-45.0,-56.1,-46.0,-56.6
80,-47.0,-53.9,-47.0,-56.0,-46.0,-54.7,-47.0,-57.4
81,-33.0,-53.9,-31.0,-57.0,-30.0,-56.2,-31.0,-56.2
82,-1057.0,-53.1,-32.0,-57.1,-30.0,-53.4,-31.0,-55.9
83,-21.0,-55.9,-20.0,-56.3,-18.0,-56.0,-19.0,-56.7
84,-20.0,-53.9,-20.0,-56.1,-19.0,-54.7,-20.0,-57.8
85,-14.0,-52.7,-12.0,-57.0,-11.0,-55.6,-12.0,-56.3
86,0.0,-inf,-13.0,-56.9,-11.0,-54.0,-12.0,-55.8
87,-9.0,-55.4,-8.0,-55.9,-6.0,-55.8,-7.0,-56.5
88,-9.0,-55.1,-8.0,-55.9,-7.0,-55.2,-8.0,-57.6
89,-5.0,-54.1,-4.0,-57.1,-3.0,-53.5,-4.0,-56.2
90,-6.0,-54.9,-5.0,-57.3,-3.0,-56.7,-4.0,-56.2
91,0.0,-57.1,-1.0,-56.2,1.0,-54.2,0.0,-56.6
92,-1.0,-53.6,-1.0,-56.2,0.0,-54.8,-1.0,-57.6
93,-2.0,-54.0,0.0,-57.1,1.0,-56.8,0.0,-56.3
94,-1.0,-56.5,0.0,-inf,1.0,-53.3,0.0,-55.9
95,-1.0,-54.6,-1.0,-56.0,1.0,-55.5,0.0,-56.5
96,-2.0,-55.2,-1.0,-55.9,1.0,-55.3,-1.0,-57.5
97,-2.0,-54.1,-1.0,-57.1,0.0,-53.6,-1.0,-56.3
98,-3.0,-55.6,-2.0,-57.0,0.0,-56.2,-1.0,-55.8
99,0.0,-inf,-2.0,-55.9,0.0,-54.1,-1.0,-56.5
100,-2.0,-53.4,-2.0,-55.9,-1.0,-54.6,-2.0,-57.5
101,-3.0,-55.4,-1.0,-57.0,0.0,-57.0,-1.0,-56.3
102,-2.0,-55.9,-2.0,-57.1,0.0,-53.1,-1.0,-55.8
103,-2.0,-55.4,-1.0,-55.9,1.0,-56.3,0.0,-56.4
104,-1.0,-53.3,-1.0,-55.8,0.0,-54.8,0.0,-inf
105,-3.0,-52.9,-1.0,-57.0,0.0,-55.8,-1.0,-56.2
106,-3.0,-55.2,-3.0,-57.3,-1.0,-53.4,-2.0,-55.7
107,-2.0,-56.5,-1.0,-55.9,1.0,-56.4,0.0,-56.6
108,-1.0,-53.2,-1.0,-55.8,0.0,-54.7,-1.0,-57.7
109,-2.0,-54.1,-1.0,-56.8,0.0,-56.8,-1.0,-56.2
110,-3.0,-55.2,-2.0,-57.2,0.0,-53.3,-1.0,-55.7
111,0.0,-inf,-3.0,-55.9,-1.0,-54.3,-2.0,-56.6
112,-2.0,-55.3,-2.0,-55.9,-1.0,-54.8,-2.0,-57.8
113,-2.0,-56.3,-1.0,-56.8,0.0,-53.7,-1.0,-56.4
114,-3.0,-55.2,-2.0,-57.2,0.0,-56.6,-1.0,-55.8
115,-1.0,-56.0,-1.0,-56.1,1.0,-55.3,0.0,-56.4
116,-1.0,-55.6,-1.0,-55.9,0.0,-55.1,-1.0,-57.9
117,-3.0,-53.4,-1.0,-56.7,0.0,-55.7,-1.0,-56.3
118,-2.0,-54.7,-2.0,-57.5,0.0,-53.4,-1.0,-55.9
119,-3.0,-54.2,-2.0,-56.1,0.0,-55.7,-1.0,-56.3
120,-1.0,-52.5,-1.0,-55.8,0.0,-54.9,-1.0,-57.8
121,-3.0,-55.0,-1.0,-56.7,0.0,-55.8,-1.0,-56.3
122,-3.0,-54.7,-2.0,-57.4,0.0,-55.4,-1.0,-55.7
123,-1.0,-57.2,-2.0,-56.1,0.0,-53.8,-1.0,-56.3
124,-3.0,-53.7,-3.0,-55.9,-2.0,-54.9,-2.0,-57.9
125,-3.0,-55.9,-1.0,-56.6,0.0,-55.3,-1.0,-56.4
126,-3.0,-54.3,-2.0,-57.5,0.0,-56.0,-1.0,-55.8
127,-1.0,-57.2,-2.0,-56.2,0.0,-53.7,-1.0,-56.3
128,-1.0,-55.5,-2.0,-55.8,-1.0,-55.0,-1.0,-57.9
129,-3.0,-56.3,0.0,-inf,0.0,-53.7,-1.0,-56.5
130,-3.0,-54.8,-2.0,-57.5,0.0,-57.0,-1.0,-55.8
131,-1.0,-57.4,-2.0,-56.2,0.0,-53.6,-1.0,-56.2
132,-2.0,-55.3,-2.0,-55.8,0.0,-55.1,-1.0,-57.8
133,-3.0,-55.4,-1.0,-56.5,0.0,-55.9,-1.0,-56.6
134,-3.0,-56.3,-2.0,-57.6,0.0,-53.3,-1.0,-55.8
135,-2.0,-55.1,-2.0,-56.2,0.0,-56.8,-1.0,-56.2
136,-1.0,-55.6,-2.0,-55.8,0.0,-54.8,-1.0,-57.8
137,-2.0,-55.3,-1.0,-56.6,0.0,-53.9,0.0,-inf
138,-3.0,-54.4,-2.0,-57.5,0.0,-54.1,-1.0,-55.7
139,-2.0,-55.2,-2.0,-56.1,0.0,-56.1,-1.0,-56.3
140,-1.0,-55.4,-2.0,-55.8,-1.0,-55.0,-1.0,-57.9
141,-3.0,-53.8,-1.0,-56.6,0.0,-55.8,-1.0,-56.5
142,-3.0,-54.5,-2.0,-57.4,0.0,-56.8,-1.0,-55.8
143,-2.0,-54.2,-2.0,-56.0,0.0,-56.1,-1.0,-56.3
144,-2.0,-53.5,-2.0,-55.9,-1.0,-54.9,-2.0,-57.8
145,-2.0,-54.5,-1.0,-56.8,0.0,-53.7,-1.0,-56.3
146,0.0,-inf,-2.0,-57.3,0.0,-56.1,-1.0,-55.9
147,-1.0,-54.5,-1.0,-56.1,1.0,-56.1,0.0,-56.4
148,-1.0,-53.2,-1.0,-56.0,0.0,-54.9,-1.0,-57.6
149,-2.0,-54.6,-1.0,-57.0,0.0,-56.6,-1.0,-56.2
150,-3.0,-54.9,-2.0,-57.1,0.0,-53.2,-1.0,-55.9
151,-2.0,-55.5,-1.0,-55.9,1.0,-55.4,0.0,-56.7
152,-1.0,-54.2,-1.0,-56.0,0.0,-54.6,-1.0,-57.4
153,-3.0,-53.3,-1.0,-57.3,0.0,-55.6,-1.0,-56.0
154,3.0,-59.2,-2.0,-56.7,0.0,-inf,-1.0,-55.9
155,-2.0,-54.1,-1.0,-55.8,1.0,-54.2,0.0,-56.8
156,-1.0,-55.4,-1.0,-56.1,0.0,-54.3,-1.0,-57.0
157,-2.0,-55.0,-1.0,-57.7,0.0,-56.3,-1.0,-55.9
158,0.0,-inf,-2.0,-56.5,0.0,-56.2,-1.0,-56.0
159,-1.0,-54.1,-1.0,-55.9,1.0,-54.6,0.0,-57.4
160,-3.0,-55.1,-1.0,-56.3,0.0,-53.9,0.0,-inf
161,-3.0,-53.8,-2.0,-57.9,0.0,-54.5,-1.0,-55.9
162,-3.0,-56.7,-2.0,-56.2,0.0,-56.8,-1.0,-56.2
163,-1.0,-55.2,-1.0,-55.9,1.0,-54.8,0.0,-57.9
164,-3.0,-54.6,-1.0,-56.6,0.0,-53.7,-1.0,-56.4
165,-3.0,-55.2,-2.0,-57.4,0.0,-53.8,-1.0,-55.8
166,-3.0,-54.4,-2.0,-56.0,0.0,-56.6,-1.0,-56.3
167,0.0,-55.7,-1.0,-55.8,0.0,-55.1,-1.0,-57.8
168,-2.0,-54.2,-1.0,-57.0,0.0,-55.0,-1.0,-56.3
169,-3.0,-53.9,-2.0,-57.0,0.0,-53.3,-1.0,-55.9
170,-2.0,-55.8,-2.0,-55.9,0.0,-55.6,-1.0,-56.6
171,0.0,-55.6,-1.0,-55.9,0.0,-55.4,-1.0,-57.3
172,-2.0,-56.6,-1.0,-57.4,0.0,-55.5,-1.0,-56.1
173,-3.0,-54.0,-2.0,-56.8,0.0,-53.3,-1.0,-56.0
174,-2.0,-55.7,-2.0,-55.8,0.0,-55.5,-1.0,-56.9
175,-2.0,-54.3,-1.0,-56.1,0.0,-55.5,-1.0,-57.0
176,0.0,-58.3,-1.0,-57.8,0.0,-56.4,-1.0,-55.9
177,-2.0,-55.2,-2.0,-56.6,0.0,-53.5,-1.0,-56.1
178,-2.0,-53.3,-2.0,-55.8,0.0,-54.7,-1.0,-57.2
179,-3.0,-55.0,-1.0,-56.3,0.0,-53.9,-1.0,-56.8
180,-4.0,-53.6,-3.0,-57.8,-1.0,-54.1,-2.0,-55.9
181,-1.0,-54.1,-1.0,-56.2,1.0,-56.2,0.0,-56.3
182,0.0,-55.5,-1.0,-55.8,0.0,-55.1,0.0,-57.6
183,-3.0,-54.5,-1.0,-56.6,0.0,-56.3,-1.0,-56.5
184,0.0,-inf,-2.0,-57.3,0.0,-57.0,-1.0,-55.8
185,-1.0,-56.9,-2.0,-56.0,0.0,-54.2,-1.0,-56.4
186,-2.0,-53.6,-2.0,-56.0,-1.0,-54.7,-2.0,-57.7
187,-3.0,-56.1,-1.0,-57.1,0.0,-53.6,-1.0,-56.3
188,-3.0,-55.2,-2.0,-57.0,0.0,-54.3,-1.0,-55.9
189,-1.0,-56.3,-1.0,-55.9,1.0,-56.0,0.0,-56.7
190,-2.0,-54.3,-1.0,-56.0,0.0,-55.2,-1.0,-57.3
191,0.0,-inf,-1.0,-57.5,0.0,-56.7,-1.0,-56.1
192,-2.0,-55.5,-2.0,-56.8,0.0,-53.9,-1.0,-55.9
193,-1.0,-54.3,-1.0,-55.9,1.0,-54.3,0.0,-inf
194,0.0,-55.8,-1.0,-56.1,0.0,-54.1,-1.0,-56.9
195,-2.0,-54.2,-1.0,-57.9,0.0,-56.8,-1.0,-55.8
196,0.0,-inf,-3.0,-56.4,-1.0,-56.0,-2.0,-56.1
197,-1.0,-55.3,-1.0,-55.8,1.0,-54.6,0.0,-57.3
198,-3.0,-54.7,-1.0,-56.5,0.0,-54.1,-1.0,-56.7
199,-3.0,-54.2,-2.0,-57.7,0.0,-53.9,-1.0,-55.9
200,-3.0,-55.8,-2.0,-56.1,0.0,-56.2,-1.0,-56.2
201,0.0,-55.4,-1.0,-55.7,1.0,-54.9,0.0,-57.9
202,0.0,-56.8,-1.0,-56.8,0.0,-56.5,-1.0,-56.4
203,-2.0,-54.9,-2.0,-57.4,0.0,-55.2,-1.0,-55.9
204,-2.0,-54.7,-2.0,-56.2,0.0,-54.1,-1.0,-56.5
205,-1.0,-53.4,-1.0,-55.8,0.0,-54.7,-1.0,-57.5
206,-3.0,-53.1,-1.0,-57.1,0.0,-53.5,-1.0,-56.1
207,-2.0,-54.7,-2.0,-56.9,0.0,-55.1,-1.0,-55.8
208,-3.0,-54.4,-2.0,-55.9,0.0,-56.0,-1.0,-56.7
209,-1.0,-54.7,-1.0,-56.0,0.0,-55.0,-1.0,-57.2
210,0.0,-inf,0.0,-inf,-1.0,-57.0,-2.0,-56.1
211,-1.0,-56.1,-1.0,-56.7,1.0,-55.2,0.0,-56.1
212,-1.0,-53.8,-1.0,-55.9,1.0,-54.4,0.0,-57.0
213,-3.0,-55.6,-1.0,-56.4,0.0,-54.3,-1.0,-56.8
214,-3.0,-54.4,-2.0,-58.0,0.0,-53.2,-1.0,-55.9
215,-2.0,-56.0,-2.0,-56.3,0.0,-54.4,-1.0,-56.1
216,-1.0,-55.5,-2.0,-55.8,0.0,-55.1,-1.0,-57.5
217,0.0,-inf,-1.0,-56.5,0.0,-54.1,-1.0,-56.5
218,-2.0,-54.0,-2.0,-57.5,0.0,-56.4,-1.0,-55.8
219,-4.0,-54.0,-3.0,-56.2,-1.0,-56.6,-2.0,-56.6
220,-3.0,-54.7,-2.0,-55.9,-1.0,-54.9,-2.0,-57.8
221,-3.0,-56.0,-1.0,-56.9,0.0,-56.7,-1.0,-56.3
222,0.0,-inf,-2.0,-57.2,0.0,-56.7,-1.0,-55.9
223,-1.0,-56.4,-2.0,-55.9,0.0,-54.0,-1.0,-56.7
224,-2.0,-54.2,-2.0,-55.9,-1.0,-55.0,-2.0,-57.5
225,-2.0,-56.2,0.0,-inf,0.0,-54.0,-1.0,-56.0
226,-2.0,-54.7,-2.0,-56.8,0.0,-53.4,-1.0,-56.0
227,-1.0,-54.5,-1.0,-55.9,1.0,-54.2,0.0,-inf
228,-1.0,-55.7,0.0,-inf,0.0,-54.2,0.0,-inf
229,-3.0,-53.0,-1.0,-57.8,0.0,-55.7,-1.0,-55.9
230,-3.0,-54.5,-2.0,-56.4,0.0,-56.7,-1.0,-56.0
231,0.0,-55.6,-1.0,-55.7,1.0,-54.8,0.0,-57.2
232,-3.0,-55.0,-1.0,-56.3,0.0,-56.1,-1.0,-56.7
233,-2.0,-54.0,0.0,-inf,0.0,-54.0,-1.0,-55.9
234,-3.0,-55.9,-2.0,-56.2,0.0,-53.7,-1.0,-56.3
235,0.0,-55.4,-1.0,-55.7,1.0,-54.9,0.0,-57.8
236,-3.0,-54.8,-1.0,-56.7,0.0,-56.2,-1.0,-56.4
237,-2.0,-57.0,-2.0,-57.4,0.0,-55.5,-1.0,-55.8
238,-2.0,-55.9,-2.0,-56.0,0.0,-53.8,-1.0,-56.5
239,-2.0,-55.5,-1.0,-55.9,0.0,-54.8,-1.0,-57.7
240,-2.0,-56.7,-1.0,-57.0,0.0,-54.9,-1.0,-56.2
241,-3.0,-55.7,-2.0,-57.0,0.0,-55.0,-1.0,-55.8
242,0.0,-inf,-2.0,-55.9,0.0,-54.9,-1.0,-56.8
243,-1.0,-54.2,-1.0,-56.0,0.0,-54.5,0.0,-inf
244,-2.0,-54.9,-1.0,-57.4,0.0,-56.7,-1.0,-56.2
245,-3.0,-55.8,-2.0,-56.8,0.0,-53.2,-1.0,-56.0
246,-3.0,-54.4,-2.0,-55.8,0.0,-55.1,-1.0,-56.8
247,0.0,-inf,-1.0,-56.1,0.0,-54.2,-1.0,-57.1
248,0.0,-inf,-1.0,-57.6,0.0,-56.9,-1.0,-56.0
249,-3.0,-56.2,-2.0,-56.5,0.0,-54.7,-1.0,-55.9
250,-1.0,-55.8,-2.0,-55.8,0.0,-54.4,-1.0,-57.2
251,-3.0,-55.8,-1.0,-56.2,0.0,-54.2,-1.0,-56.8
252,-2.0,-54.5,-2.0,-58.2,0.0,-53.7,-1.0,-55.9
253,-3.0,-54.1,-2.0,-56.4,0.0,-56.9,-1.0,-56.0
254,-2.0,-53.1,-2.0,-55.8,0.0,-54.6,-1.0,-57.4
255,-3.0,-54.9,-1.0,-56.5,0.0,-56.1,-1.0,-56.8
256,0.0,-inf,-3.0,-57.7,-1.0,-55.4,-2.0,-55.9
257,0.0,-inf,-1.0,-56.3,1.0,-53.7,0.0,-56.1
258,0.0,-55.7,-1.0,-55.8,1.0,-54.9,0.0,-inf
259,-3.0,-54.3,-1.0,-56.5,0.0,-54.3,-1.0,-56.4
260,-2.0,-54.4,-2.0,-57.6,0.0,-53.4,-1.0,-55.8
261,-4.0,-55.5,-3.0,-56.1,-1.0,-55.5,-2.0,-56.2
262,-2.0,-54.6,-2.0,-55.9,0.0,-55.0,-1.0,-57.9
263,0.0,-56.6,-1.0,-56.8,0.0,-54.1,-1.0,-56.3
264,-3.0,-54.7,-2.0,-57.2,0.0,-57.1,-1.0,-55.8
265,-2.0,-55.9,-2.0,-56.1,0.0,-54.5,-1.0,-56.3
266,-2.0,-54.5,-2.0,-56.0,-1.0,-54.8,-2.0,-57.8
267,-3.0,-54.2,0.0,-inf,0.0,-56.0,0.0,-inf
268,-3.0,-53.9,-2.0,-57.1,0.0,-53.2,-1.0,-55.8
269,-1.0,-56.6,-2.0,-55.9,0.0,-54.0,-1.0,-56.6
270,0.0,-55.6,-1.0,-55.9,0.0,-54.6,-1.0,-57.5
271,-3.0,-56.1,-1.0,-57.1,0.0,-53.3,-1.0,-56.1
272,0.0,-inf,-2.0,-56.8,0.0,-56.0,-1.0,-55.9
273,-1.0,-55.5,-1.0,-55.9,1.0,-55.7,0.0,-56.9
274,0.0,-inf,-2.0,-56.1,-1.0,-54.4,0.0,-inf
275,-2.0,-56.8,0.0,-57.7,1.0,-57.0,0.0,-56.0
276,-2.0,-56.1,-1.0,-56.8,1.0,-55.0,0.0,-56.0
277,-1.0,-55.2,-1.0,-55.8,1.0,-54.2,0.0,-56.8
278,-2.0,-54.1,-1.0,-56.1,0.0,-55.6,-1.0,-57.0
279,-3.0,-55.0,-1.0,-57.7,0.0,-53.5,0.0,-inf
280,0.0,-inf,-2.0,-56.5,0.0,-54.8,-1.0,-56.0
281,0.0,-55.9,-1.0,-55.8,1.0,-55.6,0.0,-57.2
282,-2.0,-54.3,-1.0,-56.2,0.0,-54.0,-1.0,-56.8
283,-3.0,-56.8,-2.0,-58.0,0.0,-57.1,-1.0,-55.8
284,-2.0,-56.5,-2.0,-56.3,0.0,-55.6,-1.0,-56.0
285,0.0,-55.4,-1.0,-55.8,1.0,-54.7,0.0,-57.7
286,-3.0,-54.7,-1.0,-56.3,0.0,-56.2,-1.0,-56.6
287,-3.0,-56.3,-2.0,-57.7,0.0,-53.4,-1.0,-55.9
288,0.0,-inf,-2.0,-56.2,0.0,-55.0,-1.0,-56.2
289,0.0,-55.6,-1.0,-55.9,0.0,-55.1,0.0,-57.6
290,-2.0,-55.6,-1.0,-56.9,0.0,-53.9,-1.0,-56.6
291,-3.0,-55.5,0.0,-inf,0.0,-57.4,-1.0,-55.8
292,-2.0,-56.1,-2.0,-56.1,0.0,-54.1,-1.0,-56.3
293,0.0,-55.6,-1.0,-55.9,0.0,-55.0,-1.0,-58.0
294,-3.0,-53.3,-1.0,-56.8,0.0,-55.0,0.0,-inf
295,-2.0,-55.5,-1.0,-57.3,1.0,-53.5,0.0,-55.9
296,0.0,-56.8,-1.0,-56.2,1.0,-54.8,0.0,-56.6
297,0.0,-55.3,-1.0,-55.9,0.0,-54.6,0.0,-inf
298,-3.0,-56.1,-1.0,-57.1,0.0,-53.7,-1.0,-56.2
299,0.0,-inf,-2.0,-57.1,0.0,-55.9,-1.0,-55.9
300,-3.0,-55.9,0.0,-inf,0.0,-56.4,-1.0,-56.6
301,-2.0,-54.0,0.0,-inf,-1.0,-54.5,-2.0,-57.4
302,-3.0,-56.3,-2.0,-57.4,-1.0,-54.4,-2.0,-56.1
303,-1027.0,-52.0,0.0,-inf,0.0,-56.9,-1.0,-55.9
304,-1.0,-56.1,-2.0,-55.9,0.0,-56.1,-1.0,-56.7
305,-1.0,-54.6,-1.0,-56.1,0.0,-54.5,-1.0,-57.3
306,-1045.0,-52.8,-20.0,-55.9,-19.0,-54.7,-20.0,-57.8
307,-17.0,-54.7,-15.0,-57.1,-14.0,-53.5,-15.0,-56.2
308,-18.0,-55.9,-17.0,-56.8,-15.0,-53.8,-16.0,-55.9
309,-9.0,-55.9,-10.0,-55.8,-8.0,-55.5,-9.0,-57.0
310,-11.0,-54.4,-10.0,-56.2,-9.0,-55.5,-10.0,-56.7
311,0.0,-inf,-7.0,-57.8,-5.0,-56.6,-6.0,-55.9
312,-7.0,-56.7,-7.0,-56.1,-5.0,-53.7,-6.0,-56.3
313,-4.0,-52.8,-4.0,-55.9,-3.0,-54.7,0.0,-inf
314,-1029.0,-52.1,-4.0,-57.0,-3.0,-54.9,-4.0,-56.1
315,-4.0,-54.4,-3.0,-56.8,-1.0,-57.1,-2.0,-55.8
316,-2.0,-56.0,-3.0,-55.8,-1.0,-54.4,-2.0,-57.0
317,-2.0,-54.2,0.0,-inf,0.0,-54.1,-1.0,-56.9
318,-3.0,-53.7,-2.0,-57.9,0.0,-54.8,-1.0,-55.9
319,-3.0,-56.4,-2.0,-56.2,0.0,-56.4,-1.0,-56.2
320,-2.0,-53.4,-2.0,-55.9,-1.0,-55.0,-2.0,-57.9
321,-3.0,-53.0,-1.0,-56.9,0.0,-53.5,-1.0,-56.3
322,-1027.0,-52.0,-2.0,-56.9,0.0,-56.7,-1.0,-55.8
323,-1.0,-55.1,-1.0,-55.8,1.0,-54.1,0.0,-57.0
324,-3.0,-54.9,-2.0,-56.1,-1.0,-55.1,-2.0,-57.0
325,-1.0,-54.4,-1.0,-58.3,1.0,-53.6,0.0,-56.0
326,-2.0,-55.5,-1.0,-56.2,1.0,-56.7,0.0,-56.2
327,-1.0,-53.5,-1.0,-55.8,1.0,-54.8,0.0,-57.6
328,-3.0,-53.8,-1.0,-56.6,0.0,-56.0,-1.0,-56.4
329,-3.0,-56.3,-2.0,-57.2,0.0,-53.1,-1.0,-55.9
330,-3.0,-55.0,-2.0,-55.9,0.0,-55.3,-1.0,-56.6
331,-1.0,-54.5,-1.0,-56.1,0.0,-54.4,-1.0,-57.2
332,-3.0,-57.0,-1.0,-57.6,0.0,-56.5,-1.0,-55.9
333,-3.0,-54.7,-2.0,-56.6,0.0,-55.0,-1.0,-56.1
334,-1.0,-55.6,-2.0,-55.8,0.0,-54.6,-1.0,-57.4
335,-3.0,-54.5,-1.0,-56.5,0.0,-53.8,-1.0,-56.4
336,-3.0,-55.8,-2.0,-57.4,0.0,-56.9,-1.0,-55.9
337,-1.0,-54.4,-1.0,-56.0,1.0,-53.6,0.0,-56.5
338,-1.0,-55.6,-2.0,-55.9,-1.0,-54.6,-2.0,-57.5
339,0.0,-inf,0.0,-57.2,1.0,-55.7,0.0,-56.2
340,-2.0,-56.0,-1.0,-56.7,1.0,-54.3,0.0,-55.7
341,0.0,-55.8,-1.0,-55.9,1.0,-55.0,0.0,-57.4
342,-2.0,-54.3,-1.0,-56.3,0.0,-54.2,-1.0,-56.6
343,-3.0,-54.4,-2.0,-57.5,0.0,-54.9,-1.0,-55.8
344,-1.0,-57.1,-2.0,-56.1,0.0,-55.4,-1.0,-56.3
