Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,11.68n,683,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.7n,683,
Delay(Ch1,Ch2),64.07ms,64.165026m,64.07m,66.08m,93.3µ,683,

