Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,15.63n,312,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,36.66n,312,
Delay(Ch1,Ch2),65.16ms,65.256228m,65.16m,66.08m,93.55µ,312,

