Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,9.29n,868,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.11n,868,
Delay(Ch1,Ch2),63.53ms,63.621956m,63.53m,66.08m,93.12µ,868,

