Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,13.35n,280,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.81n,280,
Delay(Ch1,Ch2),65.26ms,65.350565m,65.26m,66.08m,93.46µ,280,

