Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,15.46n,640,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.52n,640,
Delay(Ch1,Ch2),64.2ms,64.291375m,64.2m,66.08m,93.33µ,640,

