Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,14.56n,580,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.38n,580,
Delay(Ch1,Ch2),64.38ms,64.467752m,64.38m,66.08m,93.29µ,580,

