Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,13.71n,162,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,34.77n,162,
Delay(Ch1,Ch2),65.61ms,65.697854m,65.61m,66.08m,90.06µ,162,

