Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,14.17n,212,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,32.17n,212,
Delay(Ch1,Ch2),65.46ms,65.550916m,65.46m,66.08m,92.7µ,212,

