Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,19.12n,76.0,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,35.75n,76.0,
Delay(Ch1,Ch2),65.86ms,65.941169m,65.86m,66.08m,64.93µ,76.0,

