Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,13.76n,741,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,35.18n,741,
Delay(Ch1,Ch2),63.9ms,63.99465m,63.9m,66.08m,93.27µ,741,

