Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,7.68n,887,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,39.05n,887,
Delay(Ch1,Ch2),63.48ms,63.566234m,63.48m,66.08m,93.12µ,887,

