Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,11.26n,559,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.52n,559,
Delay(Ch1,Ch2),64.44ms,64.529449m,64.44m,66.08m,93.3µ,559,

