Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,15.02n,44.0,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,39.07n,44.0,
Delay(Ch1,Ch2),65.96ms,66.015753m,65.96m,66.08m,38.96µ,44.0,

