Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,13.98n,49.0,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.54n,49.0,
Delay(Ch1,Ch2),65.94ms,66.005576m,65.94m,66.08m,43.69µ,49.0,

