Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,11.25n,258,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,36.69n,258,
Delay(Ch1,Ch2),65.32ms,65.415397m,65.32m,66.08m,93.35µ,258,

