Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,10.23n,469,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.49n,469,
Delay(Ch1,Ch2),64.7ms,64.793914m,64.7m,66.08m,93.46µ,469,

