Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,20.52n,14.0,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.17n,14.0,
Delay(Ch1,Ch2),66.04ms,66.063262m,66.04m,66.08m,12.36µ,14.0,

