Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,10.56n,394,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.52n,394,
Delay(Ch1,Ch2),64.92ms,65.014711m,64.92m,66.08m,93.49µ,394,

