Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,7.156n,493,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.93n,493,
Delay(Ch1,Ch2),64.63ms,64.723375m,64.63m,66.08m,93.37µ,493,

