Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,12.5n,552,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,36.57n,552,
Delay(Ch1,Ch2),64.46ms,64.550014m,64.46m,66.08m,93.31µ,552,

