Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,7.118n,847,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.25n,847,
Delay(Ch1,Ch2),63.59ms,63.683541m,63.59m,66.08m,93.14µ,847,

