Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,12.89n,685,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.62n,685,
Delay(Ch1,Ch2),64.07ms,64.15915m,64.07m,66.08m,93.29µ,685,

