Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,11.43n,558,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,36.79n,558,
Delay(Ch1,Ch2),64.44ms,64.532386m,64.44m,66.08m,93.3µ,558,

