Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,13.63n,804,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.98n,804,
Delay(Ch1,Ch2),63.72ms,63.809646m,63.72m,66.08m,93.21µ,804,

