Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,11.61n,815,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.78n,815,
Delay(Ch1,Ch2),63.69ms,63.777386m,63.69m,66.08m,93.18µ,815,

