Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,15.09n,666,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.3n,666,
Delay(Ch1,Ch2),64.12ms,64.214975m,64.12m,66.08m,93.31µ,666,

