Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,13.47n,322,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,36.58n,322,
Delay(Ch1,Ch2),65.14ms,65.226761m,65.14m,66.08m,93.55µ,322,

