Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,12.57n,654,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.34n,654,
Delay(Ch1,Ch2),64.16ms,64.250236m,64.16m,66.08m,93.31µ,654,

