Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,22.42n,88.0,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,34.02n,88.0,
Delay(Ch1,Ch2),65.83ms,65.909307m,65.83m,66.08m,71.68µ,88.0,

