Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,21.39n,103,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.44n,103,
Delay(Ch1,Ch2),65.78ms,65.867937m,65.78m,66.08m,78.13µ,103,

