Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,13.8n,632,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,35.89n,632,
Delay(Ch1,Ch2),64.22ms,64.314891m,64.22m,66.08m,93.33µ,632,

