Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,11.44n,436,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,36.71n,436,
Delay(Ch1,Ch2),64.8ms,64.891043m,64.8m,66.08m,93.49µ,436,

