Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,9.818n,826,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.43n,826,
Delay(Ch1,Ch2),63.65ms,63.745125m,63.65m,66.08m,93.16µ,826,

