Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,11.51n,660,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.51n,660,
Delay(Ch1,Ch2),64.14ms,64.232604m,64.14m,66.08m,93.31µ,660,

