Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,8.172n,458,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.51n,458,
Delay(Ch1,Ch2),64.74ms,64.826278m,64.74m,66.08m,93.47µ,458,

