Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,8.275n,882,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.97n,882,
Delay(Ch1,Ch2),63.49ms,63.580895m,63.49m,66.08m,93.12µ,882,

