Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,15.24n,43.0,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.64n,43.0,
Delay(Ch1,Ch2),65.96ms,66.017696m,65.96m,66.08m,38.0µ,43.0,

