Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,418.9p,12.0,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,39.03n,12.0,
Delay(Ch1,Ch2),66.05ms,66.066219m,66.05m,66.08m,10.65µ,12.0,

