Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,7.911n,885,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,39.47n,885,
Delay(Ch1,Ch2),63.48ms,63.572099m,63.48m,66.08m,93.12µ,885,

