Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,6.548n,499,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.15n,499,
Delay(Ch1,Ch2),64.61ms,64.705749m,64.61m,66.08m,93.36µ,499,

