Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,10.52n,602,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,39.67n,602,
Delay(Ch1,Ch2),64.31ms,64.403095m,64.31m,66.08m,93.3µ,602,

