Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,10.59n,821,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.06n,821,
Delay(Ch1,Ch2),63.67ms,63.759788m,63.67m,66.08m,93.17µ,821,

