Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,11.78n,152,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,32.89n,152,
Delay(Ch1,Ch2),65.64ms,65.727083m,65.64m,66.08m,89.01µ,152,

