Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,12.01n,59.0,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.8n,59.0,
Delay(Ch1,Ch2),65.91ms,65.983294m,65.91m,66.08m,52.53µ,59.0,

