Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,11.29n,199,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,33.03n,199,
Delay(Ch1,Ch2),65.5ms,65.589189m,65.5m,66.08m,92.3µ,199,

