Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,18.09n,302,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.74n,302,
Delay(Ch1,Ch2),65.19ms,65.285709m,65.19m,66.08m,93.53µ,302,

