Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,12.75n,219,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,34.34n,219,
Delay(Ch1,Ch2),65.44ms,65.530308m,65.44m,66.08m,92.85µ,219,

