Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,14.51n,317,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.18n,317,
Delay(Ch1,Ch2),65.15ms,65.241493m,65.15m,66.08m,93.55µ,317,

