Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,7.006n,848,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,36.93n,848,
Delay(Ch1,Ch2),63.59ms,63.680608m,63.59m,66.08m,93.13µ,848,

