Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,22.59n,757,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,34.75n,757,
Delay(Ch1,Ch2),63.86ms,63.947638m,63.86m,66.08m,93.27µ,757,

