Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,390.9p,5.0,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,43.17n,5.0,
Delay(Ch1,Ch2),66.07ms,66.076559m,66.07m,66.08m,4.681µ,5.0,

