Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,14.82n,239,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,35.64n,239,
Delay(Ch1,Ch2),65.38ms,65.47139m,65.38m,66.08m,93.17µ,239,

