Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,13.78n,140,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,34.13n,140,
Delay(Ch1,Ch2),65.67ms,65.76203m,65.67m,66.08m,87.36µ,140,

