Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,13.01n,676,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.01n,676,
Delay(Ch1,Ch2),64.09ms,64.185588m,64.09m,66.08m,93.31µ,676,

