Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,14.21n,670,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.09n,670,
Delay(Ch1,Ch2),64.11ms,64.203219m,64.11m,66.08m,93.31µ,670,

