Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,15.19n,155,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,36.08n,155,
Delay(Ch1,Ch2),65.63ms,65.718325m,65.63m,66.08m,89.35µ,155,

